Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NBA,2025-02-22 17:10:00,Chicago Bulls,Phoenix Suns,2.5,1.588,BetOnline.ag,2025-02-22 05:12:19
NBA,2025-02-22 17:10:00,Chicago Bulls,Phoenix Suns,2.5,1.556,Fanatics,2025-02-22 05:12:19
NBA,2025-02-22 17:10:00,Chicago Bulls,Phoenix Suns,2.5,1.588,LowVig.ag,2025-02-22 05:12:19
NBA,2025-02-22 17:10:00,Chicago Bulls,Phoenix Suns,2.48,1.568,FanDuel,2025-02-22 05:12:19
NBA,2025-02-22 17:10:00,Chicago Bulls,Phoenix Suns,2.5,1.556,DraftKings,2025-02-22 05:12:19
NBA,2025-02-22 17:10:00,Chicago Bulls,Phoenix Suns,2.5,1.541,BetMGM,2025-02-22 05:12:19
NBA,2025-02-22 17:10:00,Chicago Bulls,Phoenix Suns,2.52,1.556,Caesars,2025-02-22 05:12:19
NBA,2025-02-22 17:10:00,Chicago Bulls,Phoenix Suns,2.55,1.556,Bovada,2025-02-22 05:12:19
NBA,2025-02-22 19:40:00,Philadelphia 76ers,Brooklyn Nets,1.222,4.6,BetOnline.ag,2025-02-22 05:12:19
NBA,2025-02-22 19:40:00,Philadelphia 76ers,Brooklyn Nets,1.222,4.5,Fanatics,2025-02-22 05:12:19
NBA,2025-02-22 19:40:00,Philadelphia 76ers,Brooklyn Nets,1.222,4.6,LowVig.ag,2025-02-22 05:12:19
NBA,2025-02-22 19:40:00,Philadelphia 76ers,Brooklyn Nets,1.238,4.3,FanDuel,2025-02-22 05:12:19
NBA,2025-02-22 19:40:00,Philadelphia 76ers,Brooklyn Nets,1.227,4.4,DraftKings,2025-02-22 05:12:19
NBA,2025-02-22 19:40:00,Philadelphia 76ers,Brooklyn Nets,1.211,4.6,BetMGM,2025-02-22 05:12:19
NBA,2025-02-22 19:40:00,Philadelphia 76ers,Brooklyn Nets,1.208,4.6,Caesars,2025-02-22 05:12:19
NBA,2025-02-22 19:40:00,Philadelphia 76ers,Brooklyn Nets,1.208,4.5,Bovada,2025-02-22 05:12:19
NBA,2025-02-22 20:40:00,Denver Nuggets,Los Angeles Lakers,1.4,3.1,BetOnline.ag,2025-02-22 05:12:19
NBA,2025-02-22 20:40:00,Denver Nuggets,Los Angeles Lakers,1.4,3.1,LowVig.ag,2025-02-22 05:12:19
NBA,2025-02-22 20:40:00,Denver Nuggets,Los Angeles Lakers,1.385,3.1,Fanatics,2025-02-22 05:12:19
NBA,2025-02-22 20:40:00,Denver Nuggets,Los Angeles Lakers,1.4,3.05,FanDuel,2025-02-22 05:12:19
NBA,2025-02-22 20:40:00,Denver Nuggets,Los Angeles Lakers,1.388,3.1,DraftKings,2025-02-22 05:12:19
NBA,2025-02-22 20:40:00,Denver Nuggets,Los Angeles Lakers,1.364,3.2,BetMGM,2025-02-22 05:12:19
NBA,2025-02-22 20:40:00,Denver Nuggets,Los Angeles Lakers,1.385,3.1,Caesars,2025-02-22 05:12:19
NBA,2025-02-22 20:40:00,Denver Nuggets,Los Angeles Lakers,1.385,3.15,Bovada,2025-02-22 05:12:19
NBA,2025-02-22 21:40:00,Utah Jazz,Houston Rockets,3.4,1.333,FanDuel,2025-02-22 05:12:19
NBA,2025-02-22 21:40:00,Utah Jazz,Houston Rockets,3.6,1.308,DraftKings,2025-02-22 05:12:19
