Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NBA,2025-02-25 19:10:00,Toronto Raptors,Boston Celtics,5.2,1.19,BetOnline.ag,2025-02-25 05:13:18
NBA,2025-02-25 19:10:00,Toronto Raptors,Boston Celtics,5.2,1.19,LowVig.ag,2025-02-25 05:13:18
NBA,2025-02-25 19:10:00,Toronto Raptors,Boston Celtics,5.0,1.182,Fanatics,2025-02-25 05:13:18
NBA,2025-02-25 19:10:00,Toronto Raptors,Boston Celtics,4.85,1.2,FanDuel,2025-02-25 05:13:18
NBA,2025-02-25 19:10:00,Toronto Raptors,Boston Celtics,5.0,1.187,DraftKings,2025-02-25 05:13:18
NBA,2025-02-25 19:10:00,Toronto Raptors,Boston Celtics,5.0,1.182,Caesars,2025-02-25 05:13:18
NBA,2025-02-25 19:10:00,Toronto Raptors,Boston Celtics,5.0,1.182,BetMGM,2025-02-25 05:13:18
NBA,2025-02-25 19:10:00,Toronto Raptors,Boston Celtics,4.9,1.182,Bovada,2025-02-25 05:13:18
NBA,2025-02-25 19:40:00,Orlando Magic,Cleveland Cavaliers,2.88,1.444,FanDuel,2025-02-25 05:13:18
NBA,2025-02-25 19:40:00,Orlando Magic,Cleveland Cavaliers,2.95,1.42,DraftKings,2025-02-25 05:13:18
NBA,2025-02-25 19:40:00,Orlando Magic,Cleveland Cavaliers,2.9,1.417,Fanatics,2025-02-25 05:13:18
NBA,2025-02-25 19:40:00,Orlando Magic,Cleveland Cavaliers,2.92,1.426,Caesars,2025-02-25 05:13:18
NBA,2025-02-25 19:40:00,Orlando Magic,Cleveland Cavaliers,2.95,1.444,BetOnline.ag,2025-02-25 05:13:18
NBA,2025-02-25 19:40:00,Orlando Magic,Cleveland Cavaliers,2.95,1.444,LowVig.ag,2025-02-25 05:13:18
NBA,2025-02-25 19:40:00,Orlando Magic,Cleveland Cavaliers,2.95,1.426,BetMGM,2025-02-25 05:13:18
NBA,2025-02-25 19:40:00,Orlando Magic,Cleveland Cavaliers,3.0,1.417,Bovada,2025-02-25 05:13:18
NBA,2025-02-25 20:10:00,Houston Rockets,Milwaukee Bucks,1.546,2.63,BetOnline.ag,2025-02-25 05:13:18
NBA,2025-02-25 20:10:00,Houston Rockets,Milwaukee Bucks,1.546,2.63,LowVig.ag,2025-02-25 05:13:18
NBA,2025-02-25 20:10:00,Houston Rockets,Milwaukee Bucks,1.526,2.6,Fanatics,2025-02-25 05:13:18
NBA,2025-02-25 20:10:00,Houston Rockets,Milwaukee Bucks,1.541,2.54,DraftKings,2025-02-25 05:13:18
NBA,2025-02-25 20:10:00,Houston Rockets,Milwaukee Bucks,1.526,2.58,Caesars,2025-02-25 05:13:18
NBA,2025-02-25 20:10:00,Houston Rockets,Milwaukee Bucks,1.568,2.48,FanDuel,2025-02-25 05:13:18
NBA,2025-02-25 20:10:00,Houston Rockets,Milwaukee Bucks,1.526,2.54,BetMGM,2025-02-25 05:13:18
NBA,2025-02-25 20:10:00,Houston Rockets,Milwaukee Bucks,1.541,2.6,Bovada,2025-02-25 05:13:18
NBA,2025-02-25 20:10:00,Memphis Grizzlies,Phoenix Suns,1.308,3.7,BetOnline.ag,2025-02-25 05:13:18
