Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NBA,2025-01-29 19:00:00,Charlotte Hornets,Brooklyn Nets,1.676,2.24,DraftKings,2025-01-29 05:12:44
NBA,2025-01-29 19:00:00,Charlotte Hornets,Brooklyn Nets,1.685,2.24,FanDuel,2025-01-29 05:12:44
NBA,2025-01-29 19:00:00,Charlotte Hornets,Brooklyn Nets,1.645,2.3,Caesars,2025-01-29 05:12:44
NBA,2025-01-29 19:00:00,Charlotte Hornets,Brooklyn Nets,1.667,2.25,BetMGM,2025-01-29 05:12:44
NBA,2025-01-29 19:00:00,Charlotte Hornets,Brooklyn Nets,1.699,2.23,LowVig.ag,2025-01-29 05:12:44
NBA,2025-01-29 19:00:00,Charlotte Hornets,Brooklyn Nets,1.699,2.23,BetOnline.ag,2025-01-29 05:12:44
NBA,2025-01-29 19:00:00,Charlotte Hornets,Brooklyn Nets,1.676,2.23,BetRivers,2025-01-29 05:12:44
NBA,2025-01-29 19:00:00,Charlotte Hornets,Brooklyn Nets,1.625,2.35,Bovada,2025-01-29 05:12:44
NBA,2025-01-29 19:10:00,Indiana Pacers,Detroit Pistons,1.417,3.0,BetOnline.ag,2025-01-29 05:12:44
NBA,2025-01-29 19:10:00,Indiana Pacers,Detroit Pistons,1.417,3.0,LowVig.ag,2025-01-29 05:12:44
NBA,2025-01-29 19:10:00,Indiana Pacers,Detroit Pistons,1.408,3.0,DraftKings,2025-01-29 05:12:44
NBA,2025-01-29 19:10:00,Indiana Pacers,Detroit Pistons,1.4,3.0,BetMGM,2025-01-29 05:12:44
NBA,2025-01-29 19:10:00,Indiana Pacers,Detroit Pistons,1.4,3.05,Caesars,2025-01-29 05:12:44
NBA,2025-01-29 19:10:00,Indiana Pacers,Detroit Pistons,1.408,3.0,FanDuel,2025-01-29 05:12:44
NBA,2025-01-29 19:10:00,Indiana Pacers,Detroit Pistons,1.444,2.85,BetRivers,2025-01-29 05:12:44
NBA,2025-01-29 19:10:00,Indiana Pacers,Detroit Pistons,1.4,3.1,Bovada,2025-01-29 05:12:44
NBA,2025-01-29 19:10:00,Washington Wizards,Toronto Raptors,3.25,1.377,BetOnline.ag,2025-01-29 05:12:44
NBA,2025-01-29 19:10:00,Washington Wizards,Toronto Raptors,3.25,1.377,LowVig.ag,2025-01-29 05:12:44
NBA,2025-01-29 19:10:00,Washington Wizards,Toronto Raptors,3.15,1.377,DraftKings,2025-01-29 05:12:44
