Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-03-23 00:20:00,North Melbourne Kangaroos,Melbourne Demons,2.75,1.435,Bovada,,2025-03-22 23:35:38
AFL,2025-03-23 00:20:00,North Melbourne Kangaroos,Melbourne Demons,2.9,1.408,DraftKings,,2025-03-22 23:35:38
AFL,2025-03-23 03:10:00,Fremantle Dockers,Sydney Swans,1.645,2.2,Bovada,,2025-03-22 23:35:38
AFL,2025-03-23 03:10:00,Fremantle Dockers,Sydney Swans,1.645,2.2,DraftKings,,2025-03-22 23:35:38
NBA,2025-03-23 15:10:00,Detroit Pistons,New Orleans Pelicans,1.2,4.85,FanDuel,,2025-03-22 23:35:38
NBA,2025-03-23 15:10:00,Detroit Pistons,New Orleans Pelicans,1.2,4.75,Fanatics,,2025-03-22 23:35:38
NBA,2025-03-23 15:10:00,Detroit Pistons,New Orleans Pelicans,1.22,4.3,MyBookie.ag,,2025-03-22 23:35:38
NBA,2025-03-23 15:10:00,Detroit Pistons,New Orleans Pelicans,1.187,5.0,DraftKings,,2025-03-22 23:35:38
NBA,2025-03-23 15:10:00,Detroit Pistons,New Orleans Pelicans,1.182,5.0,BetMGM,,2025-03-22 23:35:38
NBA,2025-03-23 15:10:00,Detroit Pistons,New Orleans Pelicans,1.189,4.9,BetRivers,,2025-03-22 23:35:38
NBA,2025-03-23 15:40:00,Utah Jazz,Cleveland Cavaliers,8.5,1.083,DraftKings,,2025-03-22 23:35:38
NBA,2025-03-23 15:40:00,Utah Jazz,Cleveland Cavaliers,9.0,1.077,Fanatics,,2025-03-22 23:35:38
NBA,2025-03-23 15:40:00,Utah Jazz,Cleveland Cavaliers,8.23,1.08,MyBookie.ag,,2025-03-22 23:35:38
NBA,2025-03-23 15:40:00,Utah Jazz,Cleveland Cavaliers,9.1,1.074,FanDuel,,2025-03-22 23:35:38
NBA,2025-03-23 15:40:00,Utah Jazz,Cleveland Cavaliers,8.5,1.083,BetOnline.ag,,2025-03-22 23:35:38
NBA,2025-03-23 15:40:00,Utah Jazz,Cleveland Cavaliers,8.5,1.083,LowVig.ag,,2025-03-22 23:35:38
NBA,2025-03-23 15:40:00,Utah Jazz,Cleveland Cavaliers,9.25,1.071,BetMGM,,2025-03-22 23:35:38
NBA,2025-03-23 15:40:00,Utah Jazz,Cleveland Cavaliers,8.5,1.071,Bovada,,2025-03-22 23:35:38
NBA,2025-03-23 15:40:00,Utah Jazz,Cleveland Cavaliers,9.5,1.07,BetRivers,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Atlanta Hawks,Philadelphia 76ers,1.2,4.8,DraftKings,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Atlanta Hawks,Philadelphia 76ers,1.2,4.75,Fanatics,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Atlanta Hawks,Philadelphia 76ers,1.21,4.52,MyBookie.ag,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Atlanta Hawks,Philadelphia 76ers,1.204,4.8,FanDuel,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Atlanta Hawks,Philadelphia 76ers,1.244,4.3,BetOnline.ag,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Atlanta Hawks,Philadelphia 76ers,1.244,4.3,LowVig.ag,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Atlanta Hawks,Philadelphia 76ers,1.211,4.6,BetMGM,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Atlanta Hawks,Philadelphia 76ers,1.2,4.6,Bovada,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Atlanta Hawks,Philadelphia 76ers,1.189,5.0,BetRivers,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Portland Trail Blazers,Boston Celtics,3.4,1.336,DraftKings,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Portland Trail Blazers,Boston Celtics,3.4,1.333,Fanatics,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Portland Trail Blazers,Boston Celtics,3.3,1.34,MyBookie.ag,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Portland Trail Blazers,Boston Celtics,3.45,1.333,FanDuel,,2025-03-22 23:35:38
NBA,2025-03-23 18:10:00,Portland Trail Blazers,Boston Celtics,3.35,1.35,BetRivers,,2025-03-22 23:35:38
